date_key,ndvi_Indo,lst_Indo,precip_Indo,ndvi_Sumatera,lst_Sumatera,precip_Sumatera,ndvi_Jawa,lst_Jawa,precip_Jawa,ndvi_Kalimantan,lst_Kalimantan,precip_Kalimantan,ndvi_Sulawesi,lst_Sulawesi,precip_Sulawesi,ndvi_NusaTenggara,lst_NusaTenggara,precip_NusaTenggara,ndvi_Maluku,lst_Maluku,precip_Maluku,ndvi_Papua,lst_Papua,precip_Papua,SDCI_Indo,SDCI_Sumatera,SDCI_Jawa,SDCI_Kalimantan,SDCI_Sulawesi,SDCI_NusaTenggara,SDCI_Maluku,SDCI_Papua,Suhu_Permukaan_C,Curah_Hujan_mm,sst_nino12,sst_nino34,sst_nino4,sst,sst_anomaly,ONI
2005-02-01,7001.016,14991.835,34.18087,6962.733,15067.322,20.310043,7051.2144,15091.403,41.415775,6613.4976,14971.909,39.72297,7134.2627,14974.551,27.745087,7503.646,15059.226,24.302668,7502.1826,14974.302,22.448906,7434.8687,14929.129,39.435387,0.63209856,0.47255692,0.74462855,0.6161524,0.5934202,0.68076074,0.6220963,0.5855773,24.50997,256.98398,25.40251,26.939999,28.717916,26.939999,0.34884843,0.46889436
2005-03-01,7104.923,15028.619,44.69743,6882.566,15098.369,34.752735,6577.851,15100.68,55.521904,7237.6255,15028.708,47.666416,7129.9673,15017.284,34.387703,7433.403,15038.582,32.045628,7346.4146,15007.71,30.222271,7177.307,14956.989,50.360138,0.63450485,0.45697248,0.7258066,0.6088358,0.56059664,0.7058417,0.57482296,0.53731596,24.564812,310.21542,25.068417,27.48084,28.744333,27.48084,0.31524357,0.2791256
2005-04-01,7239.417,14994.046,40.405167,7158.7905,15079.804,29.12935,6861.624,15072.392,24.907747,7466.1494,15000.762,45.155323,7219.4,14956.1,50.564938,7786.4233,15012.485,22.382011,7663.692,14962.989,31.43183,6934.303,14895.363,45.868282,0.68914056,0.5046744,0.7102802,0.6736147,0.697886,0.7418913,0.6862465,0.5798833,24.440006,294.30026,24.976051,27.918917,28.799675,27.918917,0.1732848,0.25983733
2005-05-01,7105.7944,14961.118,38.061424,7280.101,15030.711,38.96039,6881.846,15068.796,16.913279,7399.668,14981.134,46.115646,7001.4463,14931.399,43.83513,7326.311,15048.38,4.755445,7598.981,14925.168,30.48418,6613.09,14850.728,37.784046,0.70937854,0.6339876,0.69873923,0.7032614,0.6746169,0.61259425,0.7192334,0.5742622,24.464092,253.24042,24.487654,28.087276,28.995773,28.087276,0.29098365,0.20604914
2005-06-01,7217.499,14953.033,32.267654,7598.8135,15026.589,25.484684,6837.4946,15057.026,24.172678,7763.7334,14973.894,36.392548,7616.1377,14911.688,24.72207,6852.6104,15025.5205,4.6803746,7297.86,14932.307,21.11231,6119.4736,14817.214,46.49378,0.7148062,0.6374667,0.7186951,0.7248852,0.7343825,0.56648785,0.6356424,0.57605714,24.450771,203.0997,22.426546,27.897804,29.074177,27.897804,0.15387899,0.1606384
2005-07-01,7092.8687,14942.572,33.05401,7285.41,15003.592,25.173765,6674.45,15040.763,12.70128,7511.1016,14967.598,30.7307,7385.862,14895.865,20.6048,6465.8296,15051.69,3.374699,7195.1123,14914.47,33.217484,6318.196,14808.699,58.117577,0.71520174,0.63569695,0.6945557,0.6916693,0.70628285,0.49663404,0.6712074,0.6537748,24.002354,202.97852,21.426907,27.359755,28.91903,27.359755,0.037052587,0.07600527
2005-08-01,6828.1304,14986.763,29.349108,7231.754,15039.069,43.673473,6193.7686,15132.107,11.869423,7102.6216,15001.534,28.369987,7376.0444,14965.427,15.877177,5942.265,15146.698,2.9230103,7056.894,14970.803,14.755333,5995.5806,14857.735,27.652166,0.5946678,0.62909216,0.58146346,0.5826436,0.6054573,0.36724395,0.5315175,0.4398561,24.218403,172.38525,20.354368,26.935844,28.711449,26.935844,0.03708425,-0.0180621
2005-09-01,6894.652,15070.139,30.052446,6954.337,15098.195,34.27052,5669.3564,15257.659,17.860998,7360.7373,15067.389,25.246805,7473.4844,15066.682,11.212331,5458.5127,15302.355,3.4235234,6993.7075,15084.439,8.2157955,6511.646,14952.577,47.746983,0.4820937,0.46472156,0.45182422,0.48720527,0.48237446,0.20645335,0.36486432,0.4353275,24.646471,195.2703,19.998842,26.624159,28.636143,26.624159,-0.12832314,-0.05738073
2005-10-01,6335.1064,15062.311,54.51341,5922.0513,15064.377,60.935577,4688.171,15269.219,37.53748,6608.9785,15043.611,61.5444,6962.814,15066.208,38.075886,5490.46,15290.133,10.764675,6936.5723,15061.314,25.478052,6589.759,14984.57,57.459324,0.5091862,0.47783664,0.39957944,0.5585156,0.48652214,0.23811203,0.4278308,0.42804846,24.27267,347.4276,19.882711,26.67823,28.735655,26.67823,-0.0809033,-0.24629785
2005-11-01,6628.495,15031.876,50.50027,6440.856,15039.075,64.36643,5523.513,15227.176,35.85419,6575.968,15004.856,59.833984,7062.138,15012.667,38.29681,6218.38,15262.451,23.52907,7102.221,15042.305,27.615894,6907.849,14965.962,37.36672,0.5822867,0.5965033,0.49927482,0.61653703,0.56774646,0.383347,0.4845527,0.44409576,24.18727,322.3998,20.45901,26.266966,28.545013,26.266966,-0.52966714,-0.4553878
2005-12-01,5930.0806,14973.29,58.268837,6498.4683,14994.1455,61.770306,4018.8442,15076.884,71.360596,5743.831,14961.762,62.084114,6382.119,14984.117,41.698154,5838.553,15104.575,55.289085,6994.9956,15029.261,38.84703,5730.66,14921.272,56.34387,0.5979648,0.6707536,0.5602412,0.60911906,0.50957084,0.5216178,0.51124686,0.38993677,24.02114,350.64474,22.214907,25.819004,28.248537,25.819004,-0.755593,-0.6958754
2006-01-01,6074.7163,14965.454,50.867054,6173.3,14989.706,50.39825,5566.684,15050.406,65.05916,5307.748,14938.448,52.182495,6534.634,14967.339,34.42012,5009.4556,15038.493,58.41736,6576.4463,14972.602,32.91846,6931.2563,14938.206,51.947117,0.60143805,0.60069776,0.69867915,0.57282066,0.53126925,0.46645433,0.49483493,0.53309417,24.00327,332.86832,24.411034,25.605957,27.643192,25.605957,-0.8023661,-0.70649964
2006-02-01,6778.465,14991.355,43.80885,6734.3164,15023.397,37.353558,6772.0054,15106.858,59.85043,6800.0093,14989.853,49.04484,7000.2485,14974.844,36.51472,6724.2686,15044.099,31.052864,7469.831,14983.839,30.782772,6683.7847,14929.693,40.554222,0.6385109,0.5725426,0.7460675,0.6334059,0.59919566,0.6088718,0.6263287,0.47432974,24.177011,323.9678,26.658468,26.02961,27.344442,26.02961,-0.56153977,-0.6664441
2006-03-01,6962.095,15010.543,49.737595,6800.673,15056.257,42.198788,6358.1514,15089.161,61.81721,7153.7847,15009.467,51.47067,7128.45,15008.294,33.659237,7191.787,15021.178,56.37041,7583.9346,15007.135,32.07812,7044.548,14961.672,52.84004,0.6607385,0.54136467,0.7288457,0.6446103,0.56915534,0.75140166,0.620364,0.51758313,24.413603,299.13455,26.18834,26.53017,27.73015,26.53017,-0.63542646,-0.47890964
2006-04-01,7092.328,14994.263,52.46636,7097.4395,15068.373,48.52368,6724.1416,15028.802,37.649994,7073.6772,15004.714,56.259354,7261.3525,14986.5,47.85099,7619.961,14986.3955,33.909573,7425.304,14971.114,36.021717,7082.7656,14902.837,55.92864,0.71547407,0.57869655,0.7580736,0.6588283,0.6588931,0.76832056,0.6478422,0.6212297,24.224525,310.07645,24.235891,27.505869,28.157341,27.505869,-0.23976262,-0.28857782
2006-05-01,7430.4775,14958.0205,42.86757,7316.7964,15019.979,36.96428,7136.2974,15055.667,31.542402,7590.0435,14974.398,53.293144,7277.5977,14941.543,51.626915,7679.014,14968.624,16.56901,7644.96,14937.083,29.98651,7375.291,14864.907,41.05226,0.78149056,0.65016615,0.7597308,0.7569017,0.72773874,0.74078697,0.71111757,0.67812186,24.287786,246.39722,23.997248,27.805748,28.639065,27.805748,0.009455657,-0.064595
2006-06-01,7014.3154,14919.839,46.931755,7122.697,14998.464,29.899185,6701.378,15022.979,8.412449,7378.554,14941.391,47.620808,7191.553,14875.762,68.49463,7022.6597,14897.911,8.738052,7292.6484,14871.3955,80.24439,6536.4453,14814.462,62.63461,0.7934779,0.63910896,0.7020249,0.77401954,0.8460624,0.6813038,0.86105275,0.691672,23.818798,256.44818,22.843538,27.780447,28.999779,27.780447,0.036521968,-0.00268285
2006-07-01,7290.797,14943.221,19.982143,7607.678,15014.884,20.999832,6199.059,15077.94,5.042887,7481.311,14959.374,16.98057,7532.608,14896.034,9.035386,6826.144,14962.309,2.6491098,7517.784,14910.633,10.18754,6966.674,14826.566,38.290646,0.6910455,0.6437567,0.6102522,0.66088545,0.6934154,0.59835017,0.67128265,0.6657163,24.146997,151.83784,22.058092,27.268677,28.9412,27.268677,-0.054026175,0.10229786
2006-08-01,6834.999,15000.051,17.05793,6867.5815,15057.83,22.735714,5624.247,15189.46,2.6061866,7311.749,15022.978,19.864487,7363.49,14965.571,9.915142,6177.487,15102.855,1.6147528,7195.527,14958.895,8.09658,6301.7886,14839.023,23.7983,0.5263277,0.48435894,0.47034562,0.54211164,0.5853532,0.42206606,0.55241925,0.50287485,24.119001,123.88546,21.682522,27.223158,29.136951,27.223158,0.32439777,0.26499784
2006-09-01,6695.6416,15069.999,26.514517,7074.3813,15108.0,30.642063,5025.5654,15347.293,3.110346,6842.375,15059.794,28.096462,7172.852,15040.005,13.931932,5656.4106,15282.469,1.9907418,6913.3115,15041.651,15.072544,6554.139,14920.749,42.18078,0.43857786,0.45164153,0.29838502,0.45383736,0.4775147,0.24073975,0.42130733,0.47303587,24.284945,181.34915,21.834099,27.277103,29.355743,27.277103,0.5246219,0.49454322
2006-10-01,5406.4385,15125.304,18.774105,5058.366,15120.119,30.249945,4775.6533,15441.093,6.476939,4607.9893,15116.621,21.866343,7152.6772,15101.027,4.1483974,5438.873,15390.215,2.6926432,7121.1333,15117.454,3.3925729,6719.7334,14969.674,22.03091,0.13322055,0.17689,0.21126969,0.09955267,0.370274,0.1454082,0.33354628,0.3641037,24.945225,154.35423,22.613962,27.393744,29.340017,27.393744,0.63461,0.6701762
2006-11-01,6417.1597,15077.475,30.9241,6210.2,15053.148,38.737545,4887.3506,15375.895,16.536829,6680.215,15035.4375,39.988018,6923.7373,15094.43,14.611936,5390.507,15434.617,5.4562626,7237.4985,15128.469,9.377685,6820.256,14964.982,33.370075,0.4037737,0.4612713,0.29146537,0.51466626,0.37516505,0.11804536,0.35503703,0.42033985,24.716309,230.83499,22.913765,27.64793,29.538874,27.64793,0.85129684,0.8792572
2006-12-01,6017.797,15004.042,51.16623,5482.2495,14985.5205,72.95608,4805.1265,15245.192,55.70377,5864.574,14972.892,55.909977,6649.5405,15026.285,26.47947,5377.467,15251.716,42.321133,7077.485,15052.302,22.461868,6878.6675,14938.653,38.701977,0.536227,0.593693,0.46452832,0.58403206,0.4526687,0.33306903,0.4549124,0.4848031,24.467468,372.43927,23.9779,27.726461,29.37748,27.726461,1.1518648,0.9623963
2007-01-01,6594.736,14987.704,43.76541,5955.142,14995.548,54.410435,6475.0586,15144.124,30.36813,6254.804,14962.495,54.69593,6775.9424,14980.481,30.222193,6484.1787,15069.617,21.692268,6865.01,14959.514,27.111708,7282.549,14945.391,39.747833,0.6165797,0.5764396,0.63296664,0.639725,0.53919166,0.5365954,0.54466426,0.538953,24.298143,331.35266,25.124224,27.29235,28.92217,27.29235,0.8840274,0.74946177
2007-02-01,6952.318,14981.32,40.040695,6926.6934,15038.849,25.025732,6589.808,15073.638,47.376877,6843.839,14948.538,52.499832,6880.588,14941.81,21.146463,7009.087,15080.595,38.984173,7291.8496,14987.951,33.149517,7260.057,14941.011,44.653336,0.6642241,0.53101605,0.7314621,0.71969765,0.5749492,0.64310676,0.5973316,0.5568298,24.157686,276.41663,26.21939,26.803642,28.621208,26.803642,0.212493,0.35348624
2007-03-01,7214.545,15017.452,50.10519,7110.39,15064.396,42.926483,6944.945,15087.106,66.75222,7500.131,15041.497,50.296127,7543.844,15001.484,35.646626,7580.3804,15012.814,53.816223,7540.2485,14994.954,33.39421,6744.5474,14917.937,51.297207,0.6892674,0.56894463,0.7898239,0.6227084,0.64662594,0.799664,0.631291,0.53340054,24.401167,309.73212,26.060183,27.129536,28.625425,27.129536,-0.03606169,0.03729448
2007-04-01,7209.0273,14992.676,51.364925,7301.6104,15064.516,48.84734,6753.7056,15077.355,51.0714,7419.898,15008.253,53.221935,7287.003,14999.731,39.948242,7602.6646,14979.4,26.185219,7465.304,14974.039,36.870228,6879.1797,14883.804,53.601536,0.7307357,0.6118512,0.7498091,0.68030816,0.6227308,0.7498822,0.6531849,0.6120966,24.292326,362.3754,24.924467,27.681084,28.650253,27.681084,-0.06454788,-0.15502065
2007-05-01,7547.856,14973.96,43.32891,7536.7275,15037.398,39.092354,7045.311,15070.538,27.775284,7678.9146,14995.277,48.186916,7695.68,14951.529,43.97391,7456.0293,15020.786,9.125739,7788.9287,14954.998,31.4905,7508.322,14876.4375,49.485798,0.77680206,0.6554172,0.732961,0.71488637,0.75594705,0.6586901,0.7173188,0.7061506,24.505285,260.8161,23.305946,27.43184,28.64805,27.43184,-0.36445236,-0.20623092
2007-06-01,7176.429,14947.934,43.88748,7419.0522,15016.894,29.371214,7006.416,15040.255,15.304455,7254.3633,14974.281,50.46349,7385.5415,14918.452,50.440502,6992.845,14936.442,11.1895275,7406.4775,14910.328,62.090332,6718.572,14834.857,59.973278,0.7630731,0.6436962,0.7281665,0.71282375,0.7687901,0.6592574,0.7859994,0.6805679,24.2278,271.8433,22.273252,27.554232,28.732244,27.554232,-0.18969253,-0.337442
2007-07-01,6719.776,14924.703,35.636955,7166.387,14992.065,33.73816,6553.587,15039.072,5.67673,7276.1655,14941.734,47.4508,6582.699,14868.269,25.95132,6749.0215,14957.106,2.8528547,5875.375,14885.54,40.44723,5848.692,14813.764,42.277473,0.69710636,0.6677116,0.67158455,0.7620263,0.6341032,0.5923766,0.50251627,0.5276225,23.797817,207.13588,21.181189,26.864521,28.546621,26.864521,-0.4581811,-0.41665658
2007-08-01,6676.395,14974.906,33.73458,7107.1865,15040.934,25.800877,5961.1406,15168.627,6.3760443,6914.5283,14983.923,33.519806,7112.158,14925.233,23.744493,6352.1914,15088.941,2.3911986,6771.7344,14947.819,37.439087,6224.1494,14829.906,61.304714,0.60760486,0.552683,0.5224854,0.6086198,0.63826483,0.45546708,0.56974185,0.61713386,23.799568,220.80449,19.931889,26.296663,28.521992,26.296663,-0.60209614,-0.64683646
2007-09-01,7020.2705,15062.006,28.36177,7050.6533,15096.848,33.338562,5303.067,15309.113,5.080301,7266.213,15055.005,34.397797,7636.0635,15035.201,16.558126,5681.95,15273.978,1.8609875,7078.677,15042.738,23.909142,7009.0317,14940.12,35.681206,0.50614554,0.47607097,0.35536733,0.52628165,0.5617312,0.2491275,0.47054186,0.49329388,24.199102,220.73213,19.621456,25.87225,28.150196,25.87225,-0.88023204,-0.8984039
2007-10-01,6148.8257,15073.376,43.439926,6299.5654,15095.369,52.947468,5063.2505,15358.213,20.91343,5892.302,15019.183,50.059334,6925.5967,15041.251,19.375406,5466.2944,15357.244,4.9448543,6949.121,15072.471,22.47374,6487.2026,14972.147,48.873016,0.42043942,0.4474765,0.32879987,0.4894991,0.45486066,0.17619085,0.40857434,0.4055211,24.44998,283.87204,19.427986,25.546251,28.03603,25.546251,-1.2128835,-1.174988
2007-11-01,6428.013,15021.83,44.83187,6389.8115,15026.757,50.08631,5323.665,15244.726,37.251465,6103.945,14972.638,51.416924,6949.7656,15008.406,29.172302,5954.3965,15279.354,14.442984,7013.37,15057.804,25.478863,6928.3716,14956.68,41.529312,0.5448732,0.56470877,0.47160497,0.5962617,0.52829874,0.31429693,0.44509155,0.4736452,24.225174,288.97028,19.830595,25.364784,27.544832,25.364784,-1.4318486,-1.2627312
2007-12-01,6125.629,15001.46,54.845936,5935.894,14999.467,63.688446,4786.049,15118.195,102.231316,5902.907,14981.118,56.50398,6575.4663,15006.275,36.43877,5140.2925,15196.353,66.36171,6341.0337,15033.852,43.774105,7000.8823,14968.821,39.64526,0.57088315,0.59736866,0.65480554,0.5757472,0.49597237,0.40287596,0.40791908,0.46069935,24.134323,348.3068,21.14942,25.431135,27.633062,25.431135,-1.1434616,-1.348747
2008-01-01,6672.778,14972.586,40.570244,6363.0596,14982.289,39.67697,6741.1646,15071.824,41.053543,6677.8047,14951.218,47.159615,6949.1484,14977.758,32.159042,6931.8223,15055.818,32.13919,7034.471,14973.789,29.96932,7083.5435,14947.488,39.086555,0.6380238,0.60239446,0.7329493,0.68120855,0.5747026,0.6308032,0.56309795,0.50367516,24.238956,274.4367,24.269358,24.937393,26.75128,24.937393,-1.4709307,-1.3349168
2008-02-01,5689.1772,14977.009,43.85023,5858.2095,14986.68,35.388268,4719.992,15078.128,73.48902,5162.304,14970.697,45.429234,5888.7817,14985.897,30.241505,5225.886,15022.888,66.81608,5833.597,15017.369,39.038555,6451.655,14951.942,48.108883,0.49871293,0.5178016,0.6226734,0.48131663,0.39778343,0.52673864,0.3303478,0.4282812,24.210484,259.64255,26.370035,25.20079,26.679459,25.20079,-1.3903583,-1.2535503
2008-03-01,6627.7783,14993.21,60.68925,6254.942,15045.553,58.190918,6534.8276,15089.615,65.59779,6402.986,15001.756,68.4155,7044.877,14978.246,43.362064,7265.4277,15029.644,51.28635,7108.5566,14982.924,43.14703,7001.6333,14915.66,56.08538,0.68121797,0.54237247,0.75097585,0.6295617,0.6225134,0.7417325,0.5982063,0.5900982,23.839928,382.1917,27.125439,26.266235,27.104452,26.266235,-0.8993619,-1.0352813
2008-04-01,7131.962,14988.244,45.4041,7220.3447,15064.973,43.0357,6765.619,15089.745,38.833874,7142.2197,15006.884,47.354343,7101.49,14961.885,49.025883,7643.8047,15012.119,17.222178,7651.997,14968.328,50.372753,6948.921,14865.229,46.456688,0.7020132,0.5821367,0.71665126,0.6353228,0.66823924,0.71002847,0.7263137,0.6292459,24.026703,336.29196,25.929716,26.929508,27.54846,26.929508,-0.8161238,-0.7803684
2008-05-01,7119.111,14966.04,35.03762,6883.704,15026.795,25.557354,6931.3564,15046.775,12.719099,7383.44,14978.355,39.67192,6880.042,14926.998,36.003113,7265.9067,15004.394,6.521011,7416.502,14948.271,38.131535,7056.1772,14870.626,50.07448,0.69180715,0.54755825,0.71159047,0.68674237,0.63787496,0.63792336,0.67975384,0.6481896,24.17814,210.70868,24.578646,27.170673,27.878372,27.170673,-0.6256196,-0.7124643
2008-06-01,7128.0933,14945.634,40.091976,7566.986,15023.417,26.544817,6678.3096,15082.198,7.124455,7825.4287,14963.78,41.709846,7170.114,14888.269,44.644093,6948.409,14993.994,5.620746,7199.066,14908.41,47.49526,5903.306,14809.3545,63.660946,0.7441083,0.64221054,0.6515387,0.76501155,0.7554309,0.60157037,0.71591866,0.60655105,23.824604,238.13719,23.626667,27.048275,27.983253,27.048275,-0.6956495,-0.54188144
2008-07-01,6716.526,14945.429,34.639877,7295.5923,15009.61,25.94564,5985.2144,15115.862,2.876306,7002.6484,14955.727,36.845444,6412.087,14882.193,46.86696,6432.347,15033.682,2.4363718,5739.0576,14887.043,54.125347,6387.4355,14822.639,52.221527,0.66147935,0.62936646,0.5584429,0.6766393,0.65435845,0.50142676,0.51275694,0.62561476,23.633781,226.63174,22.808529,27.018328,28.106989,27.018328,-0.30437517,-0.36153334
2008-08-01,6268.4653,14980.895,43.89238,6900.672,15037.422,37.947273,5326.9023,15218.651,7.789965,6564.7935,14980.894,45.861324,6117.746,14915.557,41.321087,5687.9795,15129.793,2.1214938,5975.047,14958.685,75.97246,5818.031,14842.15,60.9797,0.57894135,0.5718147,0.43301517,0.61415654,0.5520687,0.3434353,0.5208399,0.5362151,23.718275,273.61353,22.154837,26.814184,28.0013,26.814184,-0.0845753,-0.21337967
2008-09-01,6893.492,15040.737,37.042034,6966.504,15060.687,37.502003,5258.8687,15333.224,7.26643,7356.028,15021.55,37.145863,7461.4746,15011.969,25.973988,5516.0557,15325.586,2.964151,6975.363,15039.242,30.827202,6681.2534,14927.448,54.851513,0.55418366,0.5396085,0.3373145,0.6017815,0.59205514,0.19762778,0.47513607,0.5201303,24.133251,256.3096,21.81954,26.501293,28.075542,26.501293,-0.25118852,-0.18361731
2008-10-01,6477.873,15040.874,50.737514,6577.707,15042.168,45.91421,5251.719,15273.439,28.993372,6744.562,15019.66,60.289524,7196.5137,15028.977,37.431377,5468.5664,15340.075,8.232987,6698.6787,15054.864,34.15587,6320.299,14950.858,64.10914,0.54738814,0.54898864,0.42668927,0.61035407,0.56561553,0.19635977,0.41785094,0.45792145,24.321674,324.8156,21.420685,26.544046,28.243147,26.544046,-0.2150881,-0.27281526
2008-11-01,6056.335,15026.1,52.232777,5872.978,15076.598,63.426937,5138.9478,15103.869,54.983097,6366.421,14984.696,57.62218,5976.0767,15014.491,36.161255,4748.3813,15275.619,30.815239,6377.685,15065.5625,34.97291,6085.969,14960.189,45.12968,0.5130889,0.45920372,0.60090625,0.622254,0.39398396,0.2062925,0.35267937,0.35156116,24.299744,375.1306,21.691162,26.444464,28.161005,26.444464,-0.35216913,-0.44868416
2008-12-01,5365.4434,14965.195,61.443596,4824.6387,14971.295,66.45631,5178.4062,15055.496,65.68131,5256.043,14966.678,66.04665,5326.605,14970.593,41.113987,5963.5625,15078.596,64.70707,6056.0713,14985.56,56.708122,6293.6646,14934.584,61.44709,0.5391607,0.51402444,0.66323376,0.5608418,0.3639057,0.57961684,0.45217547,0.47043014,23.999432,374.31314,22.559868,25.795801,27.665464,25.795801,-0.7787952,-0.60261554
2009-01-01,5961.8853,14950.003,48.516933,5697.561,14964.481,42.10525,6418.783,15079.941,60.96019,4972.659,14913.987,66.624115,6388.2256,14959.908,38.726597,6485.449,15005.495,46.38615,6951.151,14975.942,33.833378,7252.3994,14913.387,45.61037,0.5984781,0.5565391,0.73939466,0.62319463,0.531116,0.64431053,0.5563121,0.6001402,24.071909,297.66797,24.317728,25.731441,27.354572,25.731441,-0.67688227,-0.6465761
2009-02-01,6361.3154,15006.191,46.737778,6323.42,15035.584,35.032444,5342.928,15083.785,67.09796,6288.7446,14995.012,49.7886,6759.702,15026.953,26.677015,5580.7837,15015.26,49.388294,6969.1294,14991.689,35.067116,6766.373,14969.379,52.501453,0.56613755,0.49301222,0.6579963,0.5724363,0.46919253,0.53030205,0.54321826,0.46283302,24.164972,289.57126,25.723665,26.1071,27.385607,26.1071,-0.48405078,-0.58107173
2009-03-01,7168.9507,15016.845,57.9216,7464.6895,15083.73,58.684963,6850.801,15118.315,33.2743,7140.713,15011.935,61.42267,7519.3276,15014.85,41.764275,7827.3677,15050.071,27.073212,7633.9385,15002.498,39.668484,6715.547,14930.122,69.67461,0.714831,0.6318144,0.69051105,0.6692089,0.64504844,0.7355194,0.65394986,0.56567305,24.098402,329.89716,25.921484,26.583315,27.667025,26.583315,-0.5822822,-0.39464474
2009-04-01,7483.782,15027.113,46.31488,7715.5435,15099.127,41.62285,7022.9487,15129.188,32.052082,7304.8945,15013.73,56.34514,7551.8013,15004.106,36.796764,7573.7227,15070.683,14.742621,7697.5825,14986.349,33.055782,7470.7397,14933.51,50.45807,0.6994439,0.5824546,0.6941391,0.66814286,0.64810514,0.65669817,0.6675124,0.617411,24.646805,282.05252,25.870525,27.62803,28.287931,27.62803,-0.117601216,-0.14881651
2009-05-01,7564.123,14988.448,36.965187,7704.7104,15056.422,33.114014,7110.9907,15073.761,41.23742,7794.4766,15021.44,36.436756,7478.1143,14969.824,37.840675,7443.72,14987.933,19.640396,7538.464,14958.032,39.245102,7293.2617,14883.417,41.41684,0.7318728,0.6253096,0.76300275,0.6464214,0.6819743,0.70648414,0.69123065,0.6389123,24.703943,233.7226,24.982836,28.049726,28.808332,28.049726,0.25343385,0.17171249
2009-06-01,7409.7393,14975.708,33.835014,7664.217,15049.442,23.9967,7044.594,15063.601,18.352365,7594.2256,15013.181,36.050632,7743.4697,14926.297,23.996134,7207.762,15019.099,4.431933,7693.658,14927.216,32.703556,6834.7646,14847.202,50.87519,0.71554375,0.602533,0.71938276,0.6381842,0.73368156,0.61540806,0.73839235,0.6523344,24.41302,185.96686,23.906553,28.12323,28.951313,28.12323,0.37930483,0.37703633
2009-07-01,7227.5474,14965.237,28.782583,7499.0923,15042.111,24.570374,6426.901,15116.511,5.5212154,7806.6006,14967.575,24.960999,7568.088,14913.123,18.082554,6524.3315,15039.742,3.614582,7078.406,14926.343,22.1084,6225.8896,14821.824,53.18241,0.68395483,0.5959497,0.60049284,0.70558965,0.70525855,0.51245844,0.608476,0.60525274,24.13851,159.06151,22.906898,27.821072,29.062017,27.821072,0.4983703,0.51988375
2009-08-01,7001.9067,15020.376,25.33526,6884.9023,15063.06,33.976463,5895.2803,15207.759,2.9255702,7286.2397,15042.372,25.506504,7532.534,14992.48,10.028799,5914.751,15170.082,1.6393164,7328.8813,15004.783,12.766379,7030.338,14891.826,39.93279,0.55380344,0.51401055,0.47964188,0.5231476,0.57849216,0.34522173,0.53067774,0.58198565,24.516136,173.31076,21.778603,27.580736,29.17165,27.580736,0.6819761,0.6326239
2009-09-01,6884.1035,15101.09,24.57826,6942.6523,15116.802,36.872868,5374.067,15317.795,9.38768,7041.532,15116.524,20.22881,7246.89,15084.274,9.670138,5694.125,15286.616,4.576215,7198.097,15100.235,8.224008,7059.5376,14979.861,35.283558,0.4120312,0.44042507,0.36325768,0.35342625,0.42176417,0.24983437,0.38001946,0.43989757,25.149996,150.2348,21.344437,27.470007,29.047148,27.470007,0.7175254,0.7687255
2009-10-01,6984.384,15091.348,42.533413,6834.776,15081.306,45.022446,5454.828,15361.526,18.96397,7038.099,15061.247,55.231792,7397.6367,15111.317,21.402248,5635.413,15377.582,5.019932,7311.4834,15128.816,11.623964,7379.28,14987.113,46.087837,0.5136921,0.5127228,0.35534018,0.554585,0.44707173,0.18494049,0.37285638,0.50974315,24.678364,251.43373,21.241087,27.66581,29.560598,27.66581,0.906675,1.0263853
2009-11-01,6523.284,15055.349,47.706524,6531.6694,15077.2295,58.664925,5551.808,15276.482,45.940353,6476.6807,15013.964,64.5997,6749.806,15055.328,24.315382,5632.678,15346.408,8.441477,6940.598,15086.721,25.038366,6829.3276,14971.024,36.440735,0.52019453,0.5254978,0.4836294,0.60478246,0.4258605,0.21384457,0.39625585,0.42180637,24.53471,323.06555,21.949848,28.251589,29.857187,28.251589,1.4549557,1.3703898
2009-12-01,6494.0024,15000.168,51.76334,5734.0234,14985.636,57.7394,6057.795,15198.862,40.461132,6694.4946,14969.219,62.20509,7093.449,15019.29,32.883408,6057.1274,15202.712,40.22672,7333.7905,15024.069,29.146263,7009.191,14940.003,46.58859,0.6150577,0.5760417,0.5755452,0.6977019,0.5480468,0.44598305,0.5498903,0.52614796,24.2562,336.40146,23.507553,28.324135,29.640745,28.324135,1.7495389,1.628104
2010-01-01,6609.4956,14973.427,49.916054,6642.9746,15008.529,39.566273,6397.3936,15066.314,61.319664,6565.384,14958.51,58.59561,6815.5435,14987.069,40.507084,6549.0195,15067.767,51.1653,6884.3057,14952.913,36.96312,6714.486,14918.261,47.85969,0.66493595,0.5931575,0.7488867,0.6914494,0.5682403,0.62517625,0.5812746,0.51806945,24.234024,330.72083,24.576244,28.08814,29.4014,28.08814,1.6798174,1.5826623
2010-02-01,7249.351,15013.391,40.878895,6980.929,15053.392,31.06903,7001.9883,15114.48,62.182034,7443.306,15024.6,38.600994,7664.5493,15001.771,26.412148,7338.5303,15053.051,34.30665,7779.278,14981.204,19.039734,7093.91,14938.124,46.13702,0.6634537,0.53291464,0.7642237,0.61022997,0.63671327,0.6904513,0.65165013,0.54045737,24.77499,276.07568,25.807112,27.90978,29.030645,27.90978,1.3186309,1.3918138
